id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36275765,Cosy apartment next to Madrid Rio,6167987,Gisela,Arganzuela,Chopera,40.39556,-3.69706,Entire home/apt,80,2,0,,,1,0,0,
36276751,Aaprtamento con estilo y luminoso,272837162,Maria,Arganzuela,Chopera,40.39151,-3.69619,Entire home/apt,70,2,10,2019-11-09,0.43,1,0,0,
36281576,Habitación Principal en amplio piso bien decorado,8838436,Romulo,Centro,Embajadores,40.4096,-3.69615,Private room,42,5,0,,,2,0,0,
36288264,Habitación confortable en el centro de Madrid,248491259,Maria Azucena,Centro,Universidad,40.42535,-3.70499,Private room,20,4,6,2021-03-06,1.03,2,50,6,
36291110,Habitacion al lado del Wanda y aeropuerto,265851077,Alba,San Blas - Canillejas,Rosas,40.43542,-3.60796,Private room,75,1,1,2019-10-23,0.04,2,179,0,
36293453,Habitacion individual Templo de Debod CENTRO,112271726,Mario,Moncloa - Aravaca,Casa de Campo,40.43108,-3.72674,Private room,18,20,2,2019-08-24,2,46,0,1,
36293640,Cozy apartment in Madrid - 3 PAX,86089515,Lucía,Chamartín,Prosperidad,40.44083,-3.67387,Entire home/apt,63,3,20,2019-10-19,0.81,1,108,0,VT-12635
36293840,Habitación individual Templo de Debod Centro,112271726,Mario,Moncloa - Aravaca,Casa de Campo,40.4291,-3.72617,Private room,16,20,3,2019-08-31,0.12,46,0,1,
36294301,Habitación individual Templo de Debod Centro,112271726,Mario,Moncloa - Aravaca,Casa de Campo,40.42966,-3.7247,Private room,17,20,2,2021-07-31,2,46,0,2,
36294603,Fantástica vivienda cerca del Auditorio y del I.E.,80473977,Urbantec,Chamartín,Ciudad Jardín,40.44484,-3.67654,Entire home/apt,96,2,0,,,12,0,0,
36295337,"SOL, HAB DOBLE (3A)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.41951,-3.70903,Private room,29,1,76,2019-10-18,2.89,22,83,17,
36296698,Sofá Calle del pelicano,272975485,Sara,Carabanchel,Puerta Bonita,40.38459,-3.72869,Entire home/apt,100,1,0,,,1,365,0,
36297140,Cama calle pelicano 22,272978399,Javier,Carabanchel,Abrantes,40.38296,-3.72887,Entire home/apt,100,1,1,2019-10-23,0.04,1,365,0,
36297186,SUPER UBICACION APARTAMENTO GRAN VIA SOL,272978826,Rafael,Centro,Sol,40.41874,-3.6997,Entire home/apt,84,3,23,2019-12-30,0.87,1,75,0,
36298722,"SOL, INDIVIDUAL (3C)",272765053,Alojamientos Magic Sol,Centro,Sol,40.42017,-3.70673,Private room,24,1,66,2021-06-16,2.50,22,89,31,
36298898,"SOL, HABITACION DOBLE (3D)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.42026,-3.70696,Private room,29,1,55,2019-09-23,2.09,22,64,8,
36299324,"SOL, HABITACION INDIVIDUAL (3F)",272765053,Alojamientos Magic Sol,Centro,Sol,40.42015,-3.70712,Private room,24,1,56,2020-09-15,2.13,22,79,20,
36301702,Reina Sofía Suite - Madflats Collection,112373304,Daniel,Centro,Embajadores,40.40927,-3.69945,Entire home/apt,150,1,16,2020-06-30,0.65,62,0,0,VT-12576
36301725,Beautiful vintage apartment in Gran Vía with WIFI,99018982,Alterhome,Centro,Universidad,40.42167,-3.70435,Entire home/apt,106,1,3,2020-07-10,0.22,62,170,0,
36303854,Alquiló habitacion,273025068,Estrella,Puente de Vallecas,Portazgo,40.38295,-3.65006,Private room,350,1,0,,,1,180,0,
36305725,Lo mejor de Canillejas,273037515,Andrea,San Blas - Canillejas,Canillejas,40.44752,-3.61102,Private room,20,1,3,2019-07-08,0.11,1,0,0,
36306951,Habitación en Plaza Castilla,159587716,David,Tetuán,Valdeacederas,40.46666,-3.69727,Private room,17,29,0,,,1,0,0,
36314880,Dormitorio calle,272972639,Julio,Carabanchel,Abrantes,40.38472,-3.72705,Entire home/apt,100,1,0,,,1,365,0,
36326840,Cama para una persona con colchón adaptable.,273199168,Francis,Carabanchel,Abrantes,40.38475,-3.72476,Private room,100,1,0,,,1,365,0,
36327634,Estupendo piso,3908594,Chus,Chamberí,Rios Rosas,40.44502,-3.69991,Entire home/apt,75,2,0,,,1,0,0,
36329108,Great Room for 1 or 2  in Lovely Tetuan Apartment!,273213451,Rudys Lanea,Tetuán,Bellas Vistas,40.45108,-3.70885,Private room,38,2,22,2019-12-31,0.83,1,160,0,
36329948,2 bedrooms in Malasaña (6 pers),26844919,Maria,Centro,Universidad,40.42595,-3.70606,Entire home/apt,55,2,9,2019-07-07,0.35,1,0,0,
36332808,Refurbished and Confortable-2B 1BT-Sol-Plaza Mayor,273233418,Globalther,Centro,Embajadores,40.41285,-3.70531,Entire home/apt,126,1,16,2020-02-19,0.65,3,0,2,
36334501,HABITACIÓN PRIVADA EN EL CENRTO DE MADRID,81811256,Victoria,Salamanca,Guindalera,40.4352,-3.66954,Private room,30,3,0,,,1,0,0,
36334930,Estudio en  misma plaza puerta del sol,83208711,Maria Teresa,Centro,Sol,40.41773,-3.70226,Entire home/apt,60,30,1,2019-07-08,0.04,1,0,0,
36341661,Amazing single room just 10 min walking from Sol!,49129537,Miguel,Centro,Embajadores,40.4092,-3.70527,Private room,26,2,15,2021-05-16,0.64,1,12,5,
36342652,Habitación tranquila en El Cañaveral.,273298638,Germán,Vicálvaro,Casco Histórico de Vicálvaro,40.40161,-3.5626,Private room,35,1,1,2019-10-02,0.04,1,83,0,
36344170,Lovely 3Bed near Feria de Madrid - 5 min to tube,273277447,Manuel,Hortaleza,Canillas,40.46866,-3.64492,Entire home/apt,95,1,15,2019-08-28,0.57,1,225,0,
36345043,Habitación en pleno barrio de Chueca,273316518,Laura,Centro,Justicia,40.42333,-3.69577,Private room,170,2,0,,,1,89,0,
36348620,Hermoso apartamento-Wifi-Cocina-Baño-Comedor,227643936,Emily,Ciudad Lineal,Pueblo Nuevo,40.42235,-3.6287,Entire home/apt,50,2,0,,,1,0,0,
36349561,Acogedora y céntrica habitación,113386493,Vane,Arganzuela,Chopera,40.395,-3.69625,Private room,20,1,1,2019-08-18,0.04,1,0,0,
36349845,Boutique Studio,273352458,Patricia,Centro,Palacio,40.4078,-3.71411,Entire home/apt,47,6,28,2020-10-31,1.08,1,133,9,
36351918,Blue Room,58767211,Juan,Chamartín,Prosperidad,40.44066,-3.67411,Private room,18,30,2,2019-12-30,0.09,1,131,0,
36353544,Habitación cómoda muy bien ubicada,270514733,Cristina,Chamberí,Arapiles,40.43346,-3.70546,Private room,25,1,1,2019-07-09,0.04,2,0,0,
36354353,Habitación cómoda muy bien ubicada,270514733,Cristina,Chamberí,Arapiles,40.43517,-3.70585,Private room,25,1,0,,,2,0,0,
36362624,Habitación básica  7 calles  linea 1 metro.,38765097,Shelton,Tetuán,Valdeacederas,40.46333,-3.70185,Private room,18,2,35,2021-08-25,1.32,13,345,17,
36367724,Excelente ubicación para Gay Pride,14531129,Doc,Chamberí,Gaztambide,40.43739,-3.7171,Private room,300,2,0,,,1,365,0,
36368494,Fabulous and quiet apartment in Barrio Salamanca,22786169,Concha,Salamanca,Fuente del Berro,40.42068,-3.66626,Entire home/apt,41,15,4,2019-10-27,0.20,4,223,1,
36368567,Habitación B a  2 calles de linea 1 metro Tetuan.,38765097,Shelton,Tetuán,Castillejos,40.4622,-3.69564,Private room,25,3,15,2020-02-17,0.60,13,315,0,
36369431,Estudio de diseño en La latina.,273485141,Jose,Centro,Palacio,40.41049,-3.71187,Entire home/apt,63,2,42,2021-04-05,1.73,4,150,11,
36370301,Habitación Chamberi Ponzano Madrid,112271726,Mario,Chamberí,Rios Rosas,40.44215,-3.69553,Private room,17,15,7,2021-06-30,0.28,46,0,4,
36370736,Habitación Ponzano Nuevos Ministerios CHAMBERI,112271726,Mario,Chamberí,Vallehermoso,40.44562,-3.70388,Private room,17,20,3,2019-10-01,0.22,46,0,0,
36371408,Stylish new apartment in Chamberí.,5000632,Ramon,Chamberí,Rios Rosas,40.44043,-3.7015,Entire home/apt,104,2,29,2019-09-13,1.12,3,0,2,
36372164,Habitación para julio y agosto en Moncloa.,273500575,René,Chamberí,Gaztambide,40.43407,-3.71663,Private room,20,2,3,2019-07-08,0.12,1,0,0,
36374662,Piso super vistas planta13 y con mucha luz Moncloa,48033079,Isaac,Moncloa - Aravaca,Ciudad Universitaria,40.44828,-3.71656,Entire home/apt,93,1,37,2021-08-16,1.40,30,254,12,
36375279,Casa Hum,168696220,Humberto,Vicálvaro,Casco Histórico de Vicálvaro,40.40085,-3.60365,Private room,20,1,24,2021-08-23,0.92,1,343,2,
36377122,4pax. with 2 Bds. & 2 Bathrooms next to Atocha train station,2105590,Reyes,Retiro,Jerónimos,40.40773,-3.68834,Entire home/apt,161,1,0,,,30,52,0,VT-11269
36378589,Apartamento Eraso,273543105,Apartamento,Salamanca,Guindalera,40.4337,-3.67007,Entire home/apt,161,2,9,2020-01-02,0.40,1,0,0,
36379004,Big & beauty room  with A.C,273547151,Emiliana,Arganzuela,Delicias,40.39724,-3.69392,Private room,100,1,0,,,2,90,0,
36380144,Cozy room close to the center,273547151,Emiliana,Arganzuela,Delicias,40.39767,-3.69567,Private room,63,3,0,,,2,90,0,
36381578,Serrano Madrid,199943183,Victor,Salamanca,Castellana,40.43705,-3.68562,Entire home/apt,145,2,4,2021-08-08,0.15,10,0,2,
36382152,Habitación doble con Baño privado / Chueca /Centro,230314871,Javier,Centro,Justicia,40.42114,-3.69734,Private room,43,1,101,2021-09-04,3.83,2,158,20,
36393316,Full apartment with free parking place!,25948109,Luis,Fuencarral - El Pardo,Valverde,40.49048,-3.69716,Entire home/apt,86,2,17,2021-07-22,0.75,2,193,10,VT-13007
36398841,"Habitación en la  Latina, pleno centro de Madrid",44190399,Celia,Centro,Palacio,40.41063,-3.70901,Private room,60,1,3,2019-09-29,0.12,1,0,0,
36399333,Luxury and Stylish - 4BD 4BTH - Las Letras,273694002,Luis,Centro,Cortes,40.4129,-3.69934,Entire home/apt,305,1,20,2020-10-31,0.81,1,340,5,
36406463,Beautiful Duplex in los Embajadores with WIFI,99018982,Alterhome,Centro,Embajadores,40.41016,-3.69698,Entire home/apt,90,1,3,2021-07-05,0.13,62,350,1,VT-11596
36408029,Habitación sol,220967331,Miguel,Centro,Sol,40.41677,-3.70447,Private room,96,90,0,,,5,0,0,
36409621,Lovely studio in chic neighborhood,231117456,Samia,Chamartín,El Viso,40.44343,-3.68191,Entire home/apt,60,6,10,2021-06-11,0.77,1,0,7,
36411404,Espectacular apartamento en el barrio  Las Letras.,273762458,Lilia,Centro,Cortes,40.41572,-3.70011,Entire home/apt,90,2,30,2021-07-18,1.19,1,72,8,VT-12793
36411521,"Bright, airy apartment near Madrid Rio",70363089,Carlos,Usera,Moscardó,40.39234,-3.70534,Entire home/apt,45,3,4,2020-03-14,0.20,1,172,0,
36412220,Cama calle de redentor,273770956,Matheus,Carabanchel,Buenavista,40.37154,-3.7538,Private room,350,1,0,,,1,365,0,
36415378,Apartment L1 metro estrecho  nearby Bravo Murillo,272716866,Estela,Tetuán,Bellas Vistas,40.45499,-3.70459,Entire home/apt,71,1,29,2020-03-13,1.11,1,0,0,
36416390,Cool LOFT en zona residencial,7841643,Paloma,Moncloa - Aravaca,El Plantío,40.46705,-3.81442,Private room,39,6,3,2019-09-08,0.13,1,135,0,
36419897,Apartament Studio Gran Via,206942792,Giormary,Centro,Justicia,40.42501,-3.69999,Entire home/apt,80,30,1,2020-03-02,0.05,14,0,0,
36438750,Prado 2I,273961711,Blanca,Centro,Cortes,40.41376,-3.69667,Entire home/apt,93,1,85,2021-08-31,3.35,1,67,34,
36441952,Habitación con desayuno a 15 minutos del centro.,273987861,Miguel Angel,San Blas - Canillejas,Hellín,40.43132,-3.6155,Private room,800,1,0,,,1,180,0,
36449023,Exclusivo Apartamento Barrio de Salamanca Madrid,274046725,Amesin,Salamanca,Recoletos,40.42747,-3.68658,Entire home/apt,150,5,0,,,1,0,0,
36450661,Habitación doble - Madrid -Puerta del Sol.,31629152,Velilla,Centro,Embajadores,40.41129,-3.70091,Private room,30,30,2,2020-03-21,0.10,1,73,0,
36451932,El Patio de Madrid (Apartamento en elcentro),214769404,Jesus,Centro,Embajadores,40.40811,-3.70188,Entire home/apt,70,2,69,2021-07-07,3.05,3,37,49,
36451964,Loving Madrid Gran Vía. En el centro!,41858236,Raquel,Centro,Universidad,40.42331,-3.70712,Entire home/apt,103,2,65,2021-08-31,2.49,1,217,26,VT-1179
36463383,Your beautiful room with privacy in Madrid.,274156327,Severina,Puente de Vallecas,Entrevías,40.381,-3.66875,Private room,22,1,4,2019-10-25,0.17,1,90,0,
36466430,"PISO ACOGEDOR , TRANQUILO Y MUY BIEN COMUNICADO",82850738,Dani,Latina,Aluche,40.389,-3.76126,Entire home/apt,100,2,3,2019-11-03,0.13,1,0,0,
36466477,Habitacion ensuite,273610980,Chela,Carabanchel,Buenavista,40.365,-3.7588,Private room,25,5,1,2019-12-13,0.05,3,179,0,
36467352,Habitacion individual,273610980,Chela,Carabanchel,Buenavista,40.36324,-3.76082,Private room,18,7,2,2019-09-30,0.08,3,179,0,
36471932,Outstanding Penthouse into a 16th century Palace,274217748,Maria Carmen Sorroche,Centro,Embajadores,40.41054,-3.7074,Entire home/apt,166,3,43,2020-01-06,1.65,1,337,8,VTXXXX
36473652,OLD Madrid HEAVEN. De Madrid al Cielo. Aura room,271229190,Francisco,Centro,Embajadores,40.40714,-3.69912,Private room,45,1,4,2019-11-03,0.17,3,0,0,
36474737,Designer's Loft Apartment Center of Lavapies,6765647,Alanna,Centro,Embajadores,40.4108,-3.70054,Shared room,27,1,18,2019-09-27,0.70,1,0,0,
36476660,Cama calle de Camarena,274258730,Oscar,Latina,Aluche,40.39637,-3.75418,Private room,100,1,0,,,1,365,0,
36483792,Habitación. Zona retiro,147793252,Luz,Retiro,Pacífico,40.40729,-3.67928,Private room,15,2,4,2021-01-04,0.45,2,4,4,
36485114,Apartamento luminoso Rio,81886881,Juan,Moncloa - Aravaca,Casa de Campo,40.42536,-3.72903,Entire home/apt,70,60,0,,,3,365,0,
36500437,"CONTEMPORARY | GENUINE HOME_LA LATINA, SOL + A/C",106491123,Antonio,Centro,Embajadores,40.41041,-3.70747,Entire home/apt,75,3,39,2021-08-14,1.59,7,113,14,
36500955,Coqueto y práctico apartamento en  Las Letras,121724634,Daniela,Centro,Cortes,40.41167,-3.69639,Entire home/apt,60,15,1,2020-03-16,0.06,8,345,0,VT-10199
36508421,calle camarena,272830689,Juan Pedro,Latina,Aluche,40.39703,-3.75466,Private room,100,1,0,,,1,365,0,
36511637,"Piso diseño en el centro de Madrid, 85m2, Malasaña",80458626,Roman,Chamberí,Trafalgar,40.42961,-3.70279,Entire home/apt,80,2,26,2019-12-15,1.08,2,272,7,
36511647,"APART. EXP C - CENTRO MADRID,  2PERS!  INTERIOR",274493372,David,Centro,Sol,40.41525,-3.70698,Entire home/apt,79,1,47,2021-08-17,1.79,3,130,11,
36511648,"APART. EXPERIENCIA B - CENTRO MADRID, PARA 2PERS!",274493372,David,Centro,Sol,40.41544,-3.70713,Entire home/apt,99,1,65,2021-08-28,2.56,3,109,13,
36511731,"APART. EXPERIENCE A - CENTRO MADRID, PARA 2PERS!",274493372,David,Centro,Palacio,40.41493,-3.70837,Entire home/apt,91,1,53,2020-01-28,2.28,3,0,9,
36512535,"Cama, Madrid Calle de Lorca",274509160,Dan,Hortaleza,Pinar del Rey,40.47132,-3.65652,Private room,100,1,0,,,1,365,0,
36513299,la casa del placer,274514590,Jose,Tetuán,Cuatro Caminos,40.45294,-3.69547,Private room,116,1,0,,,1,0,0,
36515948,Habitación Barrio Salamanca. Luminoso y tranquilo.,26914836,Antonio,Salamanca,Castellana,40.43601,-3.68184,Private room,35,7,0,,,2,365,0,
36521818,Comfy single Room / Madrid Center - Chueca,230314871,Javier,Centro,Justicia,40.42114,-3.69734,Private room,44,1,60,2020-01-16,2.40,2,0,0,
36524359,Cama calle elvas,274599988,Jose Manuel,Carabanchel,Opañel,40.3862,-3.72566,Private room,100,1,0,,,1,365,0,
36537667,Air of CALLAO - MADRID - Modern Flat of 50m2,270211950,Juan José,Centro,Sol,40.41988,-3.7055,Entire home/apt,103,3,50,2019-10-07,2.04,1,103,21,VT 623
36538892,Habitación privada metro L5 y 5 min a P.Pio en bus,97610526,Beatriz,Latina,Aluche,40.39557,-3.76831,Private room,26,1,0,,,2,0,0,
36540388,Beautiful house in Pza España/Gran Via con vistas,18867215,Elena,Centro,Universidad,40.42504,-3.7104,Entire home/apt,81,2,26,2021-07-20,1.07,1,80,4,
36540552,"Best location apartment, Puerta del Sol. Wifi.",172518550,Carol + Iván,Centro,Sol,40.41707,-3.70068,Entire home/apt,83,1,22,2020-01-27,0.94,1,240,13,
36543839,Nice double room in Madrid city center,144736625,Ana,Arganzuela,Delicias,40.39208,-3.69366,Private room,30,1,1,2019-08-11,0.04,3,0,0,
36547091,Cozy Studio in Central Madrid - 4mins to metro,274498036,Ana,Salamanca,Fuente del Berro,40.42392,-3.66609,Entire home/apt,54,2,14,2021-07-25,0.61,1,346,7,
36547849,Apartamento muy cómodo a minutos del centro.,274488505,Maria Del Mad,Chamberí,Gaztambide,40.43665,-3.71357,Entire home/apt,80,1,0,,,2,0,0,
36549346,Cama calle Fausto Domingo,274760003,Paula,Carabanchel,Puerta Bonita,40.38277,-3.73374,Private room,100,1,0,,,1,365,0,
36551412,Cama calle Ángel Ripoll,272852766,Alberto,Carabanchel,Abrantes,40.38204,-3.72995,Private room,100,1,0,,,1,365,0,
36552052,habitacion en alquiler ciudad de los angeles,274777754,Miguel,Villaverde,Los Angeles,40.35337,-3.69806,Shared room,250,1,0,,,1,365,0,
36553044,Habitación Acogedora cerca del Centro Madrid.,256036030,Lorie,Tetuán,Berruguete,40.45956,-3.70784,Private room,31,3,4,2019-12-21,0.16,2,161,0,
36553803,Penthouse in Madrid,23227393,Santi,Tetuán,Berruguete,40.4573,-3.70579,Entire home/apt,150,2,0,,,1,0,0,
36559688,"Soho Boutique Opera, Double Room",273735428,Soho Boutique Opera,Centro,Palacio,40.41952,-3.70827,Hotel room,115,1,22,2021-08-06,1.71,2,10,20,
36560319,"Soho Boutique Opera, Triple Room",273735428,Soho Boutique Opera,Centro,Palacio,40.41782,-3.7109,Hotel room,145,1,0,,,2,10,0,
36560593,"Soho Boutique Congreso, Double Room",273736017,Soho Boutique Congreso,Centro,Cortes,40.41764,-3.69839,Hotel room,118,1,2,2021-07-18,0.45,3,10,2,
36560974,"Soho Boutique Congreso, Triple Room",273736017,Soho Boutique Congreso,Centro,Cortes,40.41485,-3.69456,Hotel room,148,1,0,,,3,10,0,
36561196,"Soho Boutique Congreso, Junior Suite",273736017,Soho Boutique Congreso,Centro,Cortes,40.41673,-3.69628,Hotel room,168,1,0,,,3,10,0,
36561975,SE ALQUILA HABITACIÓN CON BAÑO DENTRO,43686179,Sixto,Fuencarral - El Pardo,La Paz,40.47552,-3.70129,Private room,296,1,0,,,1,365,0,
36562835,Habitación exterior a 15 minutos del centro,70177793,Pattie,Ciudad Lineal,Ventas,40.42932,-3.65082,Private room,40,2,0,,,2,365,0,
36562989,Habitación disponible a 20 minutos del centro,70177793,Pattie,Ciudad Lineal,Ventas,40.42818,-3.65293,Private room,30,2,0,,,2,0,0,
36569815,Casa pequeña y muy confortable,8048449,Alejandro,Usera,Moscardó,40.39158,-3.70458,Entire home/apt,65,7,1,2019-07-16,0.04,1,346,0,
36583995,Habitación individual en el centro de Madrid.,209747890,Rodrigo,Centro,Sol,40.41907,-3.70125,Private room,20,30,0,,,2,0,0,
36585085,Apartamento Madrid Centro con balcon Privado - 1B,105795094,Orlando,Centro,Embajadores,40.40993,-3.7026,Entire home/apt,66,1,146,2021-09-07,5.64,7,284,61,
36587505,2 Bd Apartment Exclusive location in Golden Mile. Velazquez II,2105590,Reyes,Salamanca,Castellana,40.43102,-3.68392,Entire home/apt,226,1,9,2021-02-22,1.05,30,20,6,VT-2548
36590810,Cosy apartment in the heart of Madrid,79020953,Isa & Amanda,Centro,Embajadores,40.41407,-3.70417,Entire home/apt,110,2,47,2021-08-22,1.84,9,279,26,VT-12913
36595028,马德里民宿带独卫及阳光阳台Madrid Apartment & Private Bathroom,146573782,Melinda,Usera,Moscardó,40.38934,-3.70383,Private room,25,2,20,2019-11-23,0.79,1,180,0,
36596170,"Excelente Ubicación, tranquilo y luminoso",105712842,Modesta,Centro,Embajadores,40.40831,-3.70347,Entire home/apt,65,4,0,,,2,0,0,
36598515,Cozy room centro de Madrid,259415953,Gustavo Esteban,Centro,Embajadores,40.40999,-3.69418,Private room,45,2,0,,,1,365,0,
36599099,Habitación al lado del río y del metro Legazpi,95931086,Carlos,Usera,Moscardó,40.39029,-3.70126,Private room,20,1,7,2019-07-28,0.28,1,0,0,
36617218,Downtown MADRID Centro Bº PILAR.,27526991,Leticia&Fer,Fuencarral - El Pardo,Pilar,40.47548,-3.71398,Entire home/apt,58,3,7,2019-10-06,0.29,7,157,0,
36617975,"Hermoso Apartamento en  Pinar del Rey , Madrid",14468346,Hector,Hortaleza,Pinar del Rey,40.47525,-3.63791,Entire home/apt,90,5,0,,,1,180,0,CUIT 20077033883
36619387,BNBHolder Vintage Caravaca II CENTRE,28786243,Emilio,Centro,Embajadores,40.40786,-3.70328,Entire home/apt,82,2,13,2019-09-27,0.51,74,117,2,
36621597,Habitación en Duplex en Marqués de Vadillo,77066436,Pablo,Carabanchel,Comillas,40.3953,-3.71375,Private room,21,1,3,2019-07-23,0.11,1,0,0,
36625436,Malasaña Madrid Centric Room,43264256,Piero,Centro,Universidad,40.42821,-3.70569,Private room,15,6,3,2019-09-14,0.12,2,0,0,
36630350,Lovely studio in Barrio Salamanca,53526,Felipe & Pilar,Salamanca,Goya,40.42696,-3.67948,Entire home/apt,60,2,18,2021-08-21,0.71,7,51,5,
36643872,IFEMA / AIRPORT piso en Barajas cerca del metro.,40412064,Carlos,Barajas,Casco Histórico de Barajas,40.47428,-3.57882,Entire home/apt,58,1,31,2021-08-22,1.34,2,163,12,
36649102,Sophisticated and Refurbished - 2BD 2BTH - CORTES,74767650,Ignacio,Centro,Cortes,40.4164,-3.69598,Entire home/apt,156,1,25,2019-11-27,1.04,4,350,5,
36652212,Cama maravillosa madrid,80235599,Rafa,Ciudad Lineal,San Pascual,40.4454,-3.65103,Private room,100,1,0,,,1,365,0,
36658063,Calle de Boix y morer,275524632,Ripper,Chamberí,Vallehermoso,40.441,-3.70533,Private room,100,1,0,,,1,365,0,
36658615,2 Bedroom Exterior  · 2 Bedroom Apartment with Balcony in Calatrava,260951784,Urban Vida,Centro,Palacio,40.40866,-3.7126,Entire home/apt,151,1,1,2019-08-13,0.04,2,253,0,03/3135759/16
36658675,2 Bedroom Interior · 2 Bedroom Interior Apartment in Calatrava,260951784,Urban Vida,Centro,Palacio,40.40861,-3.71304,Entire home/apt,136,1,0,,,2,253,0,03/3135759/16
36660167,Doble room Madrid´s best location,1779134,Rocío,Salamanca,Recoletos,40.42533,-3.68236,Private room,34,2,0,,,1,0,0,
36666181,Habitación individual Económica,275569623,Antonio,Moratalaz,Fontarrón,40.39811,-3.64485,Private room,23,2,0,,,1,89,0,
36666402,MODERN APARTMENT Plaza Elíptica,6119221,Adriano Y Sara,Usera,Almendrales,40.38373,-3.70471,Entire home/apt,80,7,22,2021-08-27,0.89,3,0,7,
36669268,Acogedora y  Agradable Habitación. Metro Oporto.,274060057,Belkis,Carabanchel,Puerta Bonita,40.3872,-3.73124,Private room,31,2,4,2019-10-20,0.17,2,0,0,
